source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2956.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2956\Coral12.JPG,12,0.3603,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2963.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2963\Coral11.JPG,11,0.1517,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2961.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2961\Coral1.JPG,1,0.1647,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4575.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4575\Coral3.JPG,3,0.2326,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934\Coral8.JPG,8,0.2473,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2926.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2926\Coral3.JPG,3,0.3822,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4564.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4564\Coral3.JPG,3,0.4548,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4561.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4561\Coral3.JPG,3,0.6621,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2949.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2949\Coral1.JPG,1,0.5933,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2966.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2966\Coral4.JPG,4,0.6536,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4530.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4530\Coral14.JPG,14,0.2463,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4527.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4527\Coral34.JPG,34,0.2008,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2962.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2962\Coral2.JPG,2,0.1646,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2925.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2925\Coral2.JPG,2,0.666,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral5.JPG,5,0.5344,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral15.JPG,15,0.2085,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral6.JPG,6,0.5375,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4582.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4582\Coral4.JPG,4,0.2831,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4553.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4553\Coral2.JPG,2,0.6382,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2965.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2965\Coral3.JPG,3,0.6648,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4570.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4570\Coral19.JPG,19,0.1504,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2947.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2947\Coral9.JPG,9,0.4517,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2937.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2937\Coral2.JPG,2,0.6248,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2939.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2939\Coral14.JPG,14,0.1521,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4532.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4532\Coral1.JPG,1,0.6663,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2943.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2943\Coral1.JPG,1,0.7922,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral8.JPG,8,0.4713,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral21.JPG,21,0.218,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral3.JPG,3,0.7543,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral8.JPG,8,0.4859,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral13.JPG,13,0.2635,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral7.JPG,7,0.5067,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral19.JPG,19,0.1744,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral43.JPG,43,0.1986,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral27.JPG,27,0.2854,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral44.JPG,44,0.1962,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral22.JPG,22,0.3169,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral33.JPG,33,0.2364,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral49.JPG,49,0.1542,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral4.JPG,4,0.5678,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral26.JPG,26,0.2913,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral2.JPG,2,0.7943,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral13.JPG,13,0.3968,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral24.JPG,24,0.1732,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral9.JPG,9,0.4115,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral26.JPG,26,0.1661,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral2.JPG,2,0.5973,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral13.JPG,13,0.1585,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral9.JPG,9,0.3777,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral8.JPG,8,0.4027,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral2.JPG,2,0.6117,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral10.JPG,10,0.3679,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral1.JPG,1,0.6197,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral1.JPG,1,0.6116,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral2.JPG,2,0.571,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral4.JPG,4,0.595,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral8.JPG,8,0.5204,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral24.JPG,24,0.246,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral22.JPG,22,0.2629,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral8.JPG,8,0.3893,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral13.JPG,13,0.2517,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral17.JPG,17,0.1891,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral14.JPG,14,0.2504,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral1.JPG,1,0.6968,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934\Coral2.JPG,2,0.5375,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral13.JPG,13,0.3393,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral36.JPG,36,0.1806,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral35.JPG,35,0.1867,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral15.JPG,15,0.3026,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral18.JPG,18,0.2802,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral42.JPG,42,0.1608,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral16.JPG,16,0.2929,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral38.JPG,38,0.1711,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral33.JPG,33,0.1948,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941\Coral3.JPG,3,0.439,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941\Coral7.JPG,7,0.3266,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral3.JPG,3,0.4099,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral7.JPG,7,0.3363,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral6.JPG,6,0.3787,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral2.JPG,2,0.7536,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral3.JPG,3,0.6994,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral4.JPG,4,0.5984,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral19.JPG,19,0.3324,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral7.JPG,7,0.6193,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral16.JPG,16,0.3667,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral10.JPG,10,0.4915,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral15.JPG,15,0.4161,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral6.JPG,6,0.687,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral30.JPG,30,0.1693,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral8.JPG,8,0.5818,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral9.JPG,9,0.1621,Coral Garden D,T1,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral7.JPG,7,0.1715,Coral Garden D,T1,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral7.JPG,7,0.3673,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral17.JPG,17,0.3528,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620\Coral6.JPG,6,0.1596,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral7.JPG,7,0.4286,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000\Coral2.JPG,2,0.7279,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972\Coral9.JPG,9,0.1742,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4593.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4593\Coral1.JPG,1,0.6129,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral8.JPG,8,0.5292,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral6.JPG,6,0.2651,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4614.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4614\Coral11.JPG,11,0.3048,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970\Coral27.JPG,27,0.2355,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019\Coral18.JPG,18,0.3478,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4589.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4589\Coral5.JPG,5,0.2427,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4588.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4588\Coral13.JPG,13,0.326,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4601.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4601\Coral4.JPG,4,0.46,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3004.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3004\Coral1.JPG,1,0.6106,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2979.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2979\Coral18.JPG,18,0.1578,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3005.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3005\Coral2.JPG,2,0.2467,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4630.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4630\Coral9.JPG,9,0.3556,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2991.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2991\Coral2.JPG,2,0.6056,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3018.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3018\Coral15.JPG,15,0.188,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2990.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2990\Coral6.JPG,6,0.2733,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996\Coral1.JPG,1,0.506,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2981.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2981\Coral7.JPG,7,0.572,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral12.JPG,12,0.4613,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602\Coral11.JPG,11,0.1716,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral6.JPG,6,0.569,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral20.JPG,20,0.1585,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral2.JPG,2,0.7437,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970\Coral2.JPG,2,0.7479,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019\Coral23.JPG,23,0.2993,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3016.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3016\Coral1.JPG,1,0.6258,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006\Coral6.JPG,6,0.1585,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3014.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3014\Coral15.JPG,15,0.2218,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4635.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4635\Coral1.JPG,1,0.5427,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3018.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3018\Coral10.JPG,10,0.2244,Coral Garden D,T2,1
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4628.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4628\Coral8.JPG,8,0.1897,Coral Garden D,T2,1
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2980.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2980\Coral9.JPG,9,0.5212,Coral Garden D,T2,1
