source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral30.JPG,30,0.2489,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626\Coral12.JPG,12,0.4222,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4634.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4634\Coral29.JPG,29,0.2401,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3007.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3007\Coral10.JPG,10,0.4009,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3016.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3016\Coral5.JPG,5,0.2806,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596\Coral4.JPG,4,0.2333,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3014.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3014\Coral7.JPG,7,0.4434,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2995.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2995\Coral20.JPG,20,0.1745,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2983.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2983\Coral2.JPG,2,0.7492,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021\Coral2.JPG,2,0.5141,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2997.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2997\Coral3.JPG,3,0.176,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2989.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2989\Coral14.JPG,14,0.1669,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3011.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3011\Coral6.JPG,6,0.4748,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4591.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4591\Coral5.JPG,5,0.1504,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral17.JPG,17,0.4163,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620\Coral3.JPG,3,0.4018,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral7.JPG,7,0.6438,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4593.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4593\Coral2.JPG,2,0.4034,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4619.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4619\Coral5.JPG,5,0.207,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999\Coral1.JPG,1,0.7042,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603\Coral7.JPG,7,0.1973,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626\Coral13.JPG,13,0.3966,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4604.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4604\Coral11.JPG,11,0.1807,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2977.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2977\Coral5.JPG,5,0.1776,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4610.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4610\Coral2.JPG,2,0.2196,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4597.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4597\Coral18.JPG,18,0.1906,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021\Coral5.JPG,5,0.4655,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2991.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2991\Coral10.JPG,10,0.2088,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2982.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2982\Coral14.JPG,14,0.3834,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632\Coral4.JPG,4,0.5203,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4633.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4633\Coral13.JPG,13,0.4806,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605\Coral8.JPG,8,0.2003,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4625.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4625\Coral5.JPG,5,0.1638,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620\Coral4.JPG,4,0.1829,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015\Coral1.JPG,1,0.6149,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603\Coral1.JPG,1,0.7856,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral40.JPG,40,0.1738,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4614.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4614\Coral14.JPG,14,0.2407,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2977.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2977\Coral1.JPG,1,0.701,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3019\Coral13.JPG,13,0.4579,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4634.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4634\Coral33.JPG,33,0.2189,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3007.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3007\Coral12.JPG,12,0.3225,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4627.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4627\Coral13.JPG,13,0.4051,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3009.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3009\Coral9.JPG,9,0.4211,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3021\Coral15.JPG,15,0.1938,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632\Coral1.JPG,1,0.8086,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3002.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3002\Coral2.JPG,2,0.5577,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2984.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2984\Coral28.JPG,28,0.1612,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral1.JPG,1,0.7687,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral15.JPG,15,0.2687,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral6.JPG,6,0.6115,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral8.JPG,8,0.5245,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral9.JPG,9,0.2158,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral5.JPG,5,0.3456,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral7.JPG,7,0.2636,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral1.JPG,1,0.6957,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral12.JPG,12,0.5396,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral2.JPG,2,0.7213,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral25.JPG,25,0.3165,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral7.JPG,7,0.6436,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral42.JPG,42,0.1944,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral13.JPG,13,0.3486,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral11.JPG,11,0.3849,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral6.JPG,6,0.551,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral8.JPG,8,0.4472,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral2.JPG,2,0.7014,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620\Coral2.JPG,2,0.6719,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral11.JPG,11,0.3357,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral27.JPG,27,0.1733,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral18.JPG,18,0.22,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral8.JPG,8,0.4233,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral14.JPG,14,0.2654,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral3.JPG,3,0.511,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral6.JPG,6,0.4363,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral20.JPG,20,0.2087,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral29.JPG,29,0.1605,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral11.JPG,11,0.4106,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral33.JPG,33,0.1711,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral31.JPG,31,0.1828,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral28.JPG,28,0.2006,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral12.JPG,12,0.3294,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000\Coral18.JPG,18,0.192,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972\Coral2.JPG,2,0.6123,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602\Coral5.JPG,5,0.3109,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015\Coral12.JPG,12,0.2189,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral14.JPG,14,0.3566,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral23.JPG,23,0.1664,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral3.JPG,3,0.684,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral15.JPG,15,0.1882,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral11.JPG,11,0.2137,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral14.JPG,14,0.1994,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral16.JPG,16,0.1829,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral11.JPG,11,0.2043,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral3.JPG,3,0.7429,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral14.JPG,14,0.1862,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4603\Coral5.JPG,5,0.2362,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral25.JPG,25,0.2616,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral21.JPG,21,0.3972,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral26.JPG,26,0.2583,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral35.JPG,35,0.1981,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral43.JPG,43,0.1666,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral31.JPG,31,0.2378,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral36.JPG,36,0.198,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral24.JPG,24,0.2831,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral23.JPG,23,0.3531,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral44.JPG,44,0.1631,Coral Garden D,T2,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral14.JPG,14,0.4935,Coral Garden D,T2,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3042.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3042\Coral4.JPG,4,0.4228,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3071.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3071\Coral3.JPG,3,0.4283,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4663.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4663\Coral5.JPG,5,0.1585,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4676.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4676\Coral2.JPG,2,0.5346,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3028.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3028\Coral4.JPG,4,0.6405,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4693.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4693\Coral5.JPG,5,0.2673,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4691.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4691\Coral21.JPG,21,0.1805,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4664.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4664\Coral9.JPG,9,0.2127,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3027.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3027\Coral3.JPG,3,0.5487,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3074.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3074\Coral3.JPG,3,0.2247,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4690.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4690\Coral6.JPG,6,0.3329,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4655.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4655\Coral6.JPG,6,0.1684,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3043.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3043\Coral10.JPG,10,0.2551,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4678.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4678\Coral20.JPG,20,0.1586,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4669.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4669\Coral16.JPG,16,0.1899,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3044.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3044\Coral3.JPG,3,0.4526,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4689.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4689\Coral6.JPG,6,0.2458,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3045.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3045\Coral8.JPG,8,0.2653,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4653.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4653\Coral1.JPG,1,0.2209,Coral Garden D,T3,4
Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3054.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T3\GOPR3054\Coral3.JPG,3,0.3668,Coral Garden D,T3,4
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4650.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T3\GOPR4650\Coral2.JPG,2,0.1862,Coral Garden D,T3,4
