Name,Date,Monitoring Station,Transect number,Quadrat number,Temperature,Observer,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments
2024_AUG_GC_T3/GOPR4509.JPG,2024-08-03,Giant Clam,T3,37,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4510.JPG,2024-08-03,Giant Clam,T3,38,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4511.JPG,2024-08-03,Giant Clam,T3,39,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4512.JPG,2024-08-03,Giant Clam,T3,40,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4513.JPG,2024-08-03,Giant Clam,T3,41,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4514.JPG,2024-08-03,Giant Clam,T3,42,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4515.JPG,2024-08-03,Giant Clam,T3,43,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4516.JPG,2024-08-03,Giant Clam,T3,44,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4517.JPG,2024-08-03,Giant Clam,T3,45,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4518.JPG,2024-08-03,Giant Clam,T3,46,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4519.JPG,2024-08-03,Giant Clam,T3,47,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4520.JPG,2024-08-03,Giant Clam,T3,48,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4521.JPG,2024-08-03,Giant Clam,T3,49,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_GC_T3/GOPR4522.JPG,2024-08-03,Giant Clam,T3,50,30,,,"13,51382","120,95979",4,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5291.JPG,2024-08-16,Harka Piloto D,T1,1,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5292.JPG,2024-08-16,Harka Piloto D,T1,2,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5293.JPG,2024-08-16,Harka Piloto D,T1,3,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5294.JPG,2024-08-16,Harka Piloto D,T1,4,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5295.JPG,2024-08-16,Harka Piloto D,T1,5,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5296.JPG,2024-08-16,Harka Piloto D,T1,6,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5297.JPG,2024-08-16,Harka Piloto D,T1,7,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5298.JPG,2024-08-16,Harka Piloto D,T1,8,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5299.JPG,2024-08-16,Harka Piloto D,T1,9,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5300.JPG,2024-08-16,Harka Piloto D,T1,10,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5301.JPG,2024-08-16,Harka Piloto D,T1,11,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5302.JPG,2024-08-16,Harka Piloto D,T1,12,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5303.JPG,2024-08-16,Harka Piloto D,T1,13,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5304.JPG,2024-08-16,Harka Piloto D,T1,14,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5305.JPG,2024-08-16,Harka Piloto D,T1,15,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5306.JPG,2024-08-16,Harka Piloto D,T1,16,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5307.JPG,2024-08-16,Harka Piloto D,T1,17,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5308.JPG,2024-08-16,Harka Piloto D,T1,18,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5309.JPG,2024-08-16,Harka Piloto D,T1,19,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5310.JPG,2024-08-16,Harka Piloto D,T1,20,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5311.JPG,2024-08-16,Harka Piloto D,T1,21,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5312.JPG,2024-08-16,Harka Piloto D,T1,22,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5313.JPG,2024-08-16,Harka Piloto D,T1,23,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5314.JPG,2024-08-16,Harka Piloto D,T1,24,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5315.JPG,2024-08-16,Harka Piloto D,T1,25,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5316.JPG,2024-08-16,Harka Piloto D,T1,26,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5317.JPG,2024-08-16,Harka Piloto D,T1,27,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5318.JPG,2024-08-16,Harka Piloto D,T1,28,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5319.JPG,2024-08-16,Harka Piloto D,T1,29,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5320.JPG,2024-08-16,Harka Piloto D,T1,30,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5321.JPG,2024-08-16,Harka Piloto D,T1,31,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5322.JPG,2024-08-16,Harka Piloto D,T1,32,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5323.JPG,2024-08-16,Harka Piloto D,T1,33,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5324.JPG,2024-08-16,Harka Piloto D,T1,34,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5325.JPG,2024-08-16,Harka Piloto D,T1,35,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5326.JPG,2024-08-16,Harka Piloto D,T1,36,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5327.JPG,2024-08-16,Harka Piloto D,T1,37,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5328.JPG,2024-08-16,Harka Piloto D,T1,38,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5329.JPG,2024-08-16,Harka Piloto D,T1,39,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5330.JPG,2024-08-16,Harka Piloto D,T1,40,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5331.JPG,2024-08-16,Harka Piloto D,T1,41,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5332.JPG,2024-08-16,Harka Piloto D,T1,42,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5333.JPG,2024-08-16,Harka Piloto D,T1,43,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5334.JPG,2024-08-16,Harka Piloto D,T1,44,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5335.JPG,2024-08-16,Harka Piloto D,T1,45,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5336.JPG,2024-08-16,Harka Piloto D,T1,46,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5337.JPG,2024-08-16,Harka Piloto D,T1,47,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5338.JPG,2024-08-16,Harka Piloto D,T1,48,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5339.JPG,2024-08-16,Harka Piloto D,T1,49,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T1/GOPR5340.JPG,2024-08-16,Harka Piloto D,T1,50,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5350.JPG,2024-08-16,Harka Piloto D,T2,1,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5351.JPG,2024-08-16,Harka Piloto D,T2,2,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5352.JPG,2024-08-16,Harka Piloto D,T2,3,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5353.JPG,2024-08-16,Harka Piloto D,T2,4,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5354.JPG,2024-08-16,Harka Piloto D,T2,5,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5355.JPG,2024-08-16,Harka Piloto D,T2,6,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5356.JPG,2024-08-16,Harka Piloto D,T2,7,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5357.JPG,2024-08-16,Harka Piloto D,T2,8,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5358.JPG,2024-08-16,Harka Piloto D,T2,9,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5359.JPG,2024-08-16,Harka Piloto D,T2,10,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5360.JPG,2024-08-16,Harka Piloto D,T2,11,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5361.JPG,2024-08-16,Harka Piloto D,T2,12,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5362.JPG,2024-08-16,Harka Piloto D,T2,13,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5363.JPG,2024-08-16,Harka Piloto D,T2,14,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5364.JPG,2024-08-16,Harka Piloto D,T2,15,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5365.JPG,2024-08-16,Harka Piloto D,T2,16,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5366.JPG,2024-08-16,Harka Piloto D,T2,17,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5367.JPG,2024-08-16,Harka Piloto D,T2,18,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5368.JPG,2024-08-16,Harka Piloto D,T2,19,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5369.JPG,2024-08-16,Harka Piloto D,T2,20,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5370.JPG,2024-08-16,Harka Piloto D,T2,21,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5371.JPG,2024-08-16,Harka Piloto D,T2,22,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5372.JPG,2024-08-16,Harka Piloto D,T2,23,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5373.JPG,2024-08-16,Harka Piloto D,T2,24,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5374.JPG,2024-08-16,Harka Piloto D,T2,25,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5375.JPG,2024-08-16,Harka Piloto D,T2,26,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5376.JPG,2024-08-16,Harka Piloto D,T2,27,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5377.JPG,2024-08-16,Harka Piloto D,T2,28,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5378.JPG,2024-08-16,Harka Piloto D,T2,29,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5379.JPG,2024-08-16,Harka Piloto D,T2,30,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5380.JPG,2024-08-16,Harka Piloto D,T2,31,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5381.JPG,2024-08-16,Harka Piloto D,T2,32,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5382.JPG,2024-08-16,Harka Piloto D,T2,33,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5383.JPG,2024-08-16,Harka Piloto D,T2,34,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5384.JPG,2024-08-16,Harka Piloto D,T2,35,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5385.JPG,2024-08-16,Harka Piloto D,T2,36,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5386.JPG,2024-08-16,Harka Piloto D,T2,37,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5387.JPG,2024-08-16,Harka Piloto D,T2,38,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5388.JPG,2024-08-16,Harka Piloto D,T2,39,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5389.JPG,2024-08-16,Harka Piloto D,T2,40,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5390.JPG,2024-08-16,Harka Piloto D,T2,41,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5392.JPG,2024-08-16,Harka Piloto D,T2,42,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5393.JPG,2024-08-16,Harka Piloto D,T2,43,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5394.JPG,2024-08-16,Harka Piloto D,T2,44,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5395.JPG,2024-08-16,Harka Piloto D,T2,45,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5396.JPG,2024-08-16,Harka Piloto D,T2,46,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5397.JPG,2024-08-16,Harka Piloto D,T2,47,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5398.JPG,2024-08-16,Harka Piloto D,T2,48,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5399.JPG,2024-08-16,Harka Piloto D,T2,49,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T2/GOPR5400.JPG,2024-08-16,Harka Piloto D,T2,50,30,,,"13,43851","121,21941",7.5,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5407.JPG,2024-08-16,Harka Piloto D,T3,1,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5408.JPG,2024-08-16,Harka Piloto D,T3,2,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5409.JPG,2024-08-16,Harka Piloto D,T3,3,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5410.JPG,2024-08-16,Harka Piloto D,T3,4,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5411.JPG,2024-08-16,Harka Piloto D,T3,5,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5412.JPG,2024-08-16,Harka Piloto D,T3,6,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5413.JPG,2024-08-16,Harka Piloto D,T3,7,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5418.JPG,2024-08-16,Harka Piloto D,T3,8,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5419.JPG,2024-08-16,Harka Piloto D,T3,9,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5420.JPG,2024-08-16,Harka Piloto D,T3,10,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5421.JPG,2024-08-16,Harka Piloto D,T3,11,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5422.JPG,2024-08-16,Harka Piloto D,T3,12,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5423.JPG,2024-08-16,Harka Piloto D,T3,13,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5424.JPG,2024-08-16,Harka Piloto D,T3,14,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5425.JPG,2024-08-16,Harka Piloto D,T3,15,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5426.JPG,2024-08-16,Harka Piloto D,T3,16,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5427.JPG,2024-08-16,Harka Piloto D,T3,17,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5428.JPG,2024-08-16,Harka Piloto D,T3,18,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5429.JPG,2024-08-16,Harka Piloto D,T3,19,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5430.JPG,2024-08-16,Harka Piloto D,T3,20,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5431.JPG,2024-08-16,Harka Piloto D,T3,21,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5432.JPG,2024-08-16,Harka Piloto D,T3,22,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5433.JPG,2024-08-16,Harka Piloto D,T3,23,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5434.JPG,2024-08-16,Harka Piloto D,T3,24,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5435.JPG,2024-08-16,Harka Piloto D,T3,25,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5436.JPG,2024-08-16,Harka Piloto D,T3,26,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5437.JPG,2024-08-16,Harka Piloto D,T3,27,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5438.JPG,2024-08-16,Harka Piloto D,T3,28,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5439.JPG,2024-08-16,Harka Piloto D,T3,29,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5440.JPG,2024-08-16,Harka Piloto D,T3,30,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5441.JPG,2024-08-16,Harka Piloto D,T3,31,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5442.JPG,2024-08-16,Harka Piloto D,T3,32,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5443.JPG,2024-08-16,Harka Piloto D,T3,33,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5444.JPG,2024-08-16,Harka Piloto D,T3,34,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5445.JPG,2024-08-16,Harka Piloto D,T3,35,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5446.JPG,2024-08-16,Harka Piloto D,T3,36,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5447.JPG,2024-08-16,Harka Piloto D,T3,37,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5448.JPG,2024-08-16,Harka Piloto D,T3,38,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5449.JPG,2024-08-16,Harka Piloto D,T3,39,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5450.JPG,2024-08-16,Harka Piloto D,T3,40,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5451.JPG,2024-08-16,Harka Piloto D,T3,41,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5452.JPG,2024-08-16,Harka Piloto D,T3,42,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5453.JPG,2024-08-16,Harka Piloto D,T3,43,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5454.JPG,2024-08-16,Harka Piloto D,T3,44,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5455.JPG,2024-08-16,Harka Piloto D,T3,45,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5456.JPG,2024-08-16,Harka Piloto D,T3,46,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5457.JPG,2024-08-16,Harka Piloto D,T3,47,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5458.JPG,2024-08-16,Harka Piloto D,T3,48,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5459.JPG,2024-08-16,Harka Piloto D,T3,49,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_D_T3/GOPR5460.JPG,2024-08-16,Harka Piloto D,T3,50,30,,,"13,43851","121,21941",8,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5472.JPG,2024-08-16,Harka Piloto S,T1,1,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5473.JPG,2024-08-16,Harka Piloto S,T1,2,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5474.JPG,2024-08-16,Harka Piloto S,T1,3,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5475.JPG,2024-08-16,Harka Piloto S,T1,4,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5476.JPG,2024-08-16,Harka Piloto S,T1,5,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5477.JPG,2024-08-16,Harka Piloto S,T1,6,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5478.JPG,2024-08-16,Harka Piloto S,T1,7,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5479.JPG,2024-08-16,Harka Piloto S,T1,8,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5480.JPG,2024-08-16,Harka Piloto S,T1,9,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5481.JPG,2024-08-16,Harka Piloto S,T1,10,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
2024_AUG_HPFS_S_T1/GOPR5482.JPG,2024-08-16,Harka Piloto S,T1,11,30,,,"13,43857","121,21936",3,GoPro 9,,,,,,
