source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral11.JPG,11,0.2358,Coral Garden D,T1,5
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral5.JPG,5,0.4148,Coral Garden D,T1,5
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral3.JPG,3,0.5339,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral27.JPG,27,0.2076,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral10.JPG,10,0.4183,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral14.JPG,14,0.3675,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral29.JPG,29,0.1721,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral3.JPG,3,0.6202,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral18.JPG,18,0.317,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral9.JPG,9,0.4678,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral12.JPG,12,0.3057,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral20.JPG,20,0.167,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral37.JPG,37,0.18,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral32.JPG,32,0.1972,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral4.JPG,4,0.5761,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral10.JPG,10,0.3683,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral5.JPG,5,0.5632,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral25.JPG,25,0.2381,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral12.JPG,12,0.2926,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral22.JPG,22,0.1695,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral19.JPG,19,0.1933,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral15.JPG,15,0.2531,Coral Garden D,T1,5
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral12.JPG,12,0.462,Coral Garden D,T1,5
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral11.JPG,11,0.4881,Coral Garden D,T1,5
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral5.JPG,5,0.692,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral1.JPG,1,0.4364,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral2.JPG,2,0.3172,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral8.JPG,8,0.1695,Coral Garden D,T1,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral26.JPG,26,0.2133,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015\Coral8.JPG,8,0.305,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4619.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4619\Coral3.JPG,3,0.2665,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600\Coral4.JPG,4,0.283,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4610.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4610\Coral1.JPG,1,0.6688,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4597.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4597\Coral5.JPG,5,0.5412,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4594.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4594\Coral1.JPG,1,0.2573,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4599.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4599\Coral24.JPG,24,0.2259,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2973.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2973\Coral5.JPG,5,0.2828,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3003.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3003\Coral4.JPG,4,0.1635,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3009.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3009\Coral7.JPG,7,0.537,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3001.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3001\Coral9.JPG,9,0.2172,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2982.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2982\Coral4.JPG,4,0.669,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2993.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2993\Coral13.JPG,13,0.1752,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4623.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4623\Coral3.JPG,3,0.2163,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2984.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2984\Coral13.JPG,13,0.2878,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4633.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4633\Coral9.JPG,9,0.5574,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4595.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4595\Coral2.JPG,2,0.1598,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral20.JPG,20,0.1739,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral22.JPG,22,0.2478,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972\Coral5.JPG,5,0.2597,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600\Coral3.JPG,3,0.2912,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2971.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2971\Coral5.JPG,5,0.4097,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4627.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4627\Coral28.JPG,28,0.2613,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4594.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4594\Coral2.JPG,2,0.2556,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596\Coral5.JPG,5,0.2315,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3003.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3003\Coral1.JPG,1,0.6705,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976\Coral1.JPG,1,0.6736,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2979.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2979\Coral10.JPG,10,0.2594,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2983.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2983\Coral19.JPG,19,0.3982,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606\Coral2.JPG,2,0.1908,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2987.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2987\Coral2.JPG,2,0.5572,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2989.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2989\Coral10.JPG,10,0.1918,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996\Coral5.JPG,5,0.1584,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral3.JPG,3,0.4985,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral8.JPG,8,0.2224,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral9.JPG,9,0.4099,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral18.JPG,18,0.228,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3017\Coral8.JPG,8,0.2333,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999\Coral2.JPG,2,0.3363,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4626\Coral9.JPG,9,0.4558,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4604.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4604\Coral9.JPG,9,0.1909,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4600\Coral5.JPG,5,0.2478,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2971.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2971\Coral4.JPG,4,0.5312,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2970\Coral24.JPG,24,0.2628,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2978.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2978\Coral7.JPG,7,0.2047,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006\Coral7.JPG,7,0.1526,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4599.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4599\Coral12.JPG,12,0.3422,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4596\Coral1.JPG,1,0.5327,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2973.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2973\Coral11.JPG,11,0.17,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976\Coral2.JPG,2,0.4152,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606\Coral1.JPG,1,0.4163,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2993.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2993\Coral8.JPG,8,0.2087,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4616.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4616\Coral4.JPG,4,0.2715,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2990.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2990\Coral2.JPG,2,0.5673,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2996\Coral3.JPG,3,0.2016,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2992.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2992\Coral3.JPG,3,0.6124,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605\Coral9.JPG,9,0.1936,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4622.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4622\Coral1.JPG,1,0.6573,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral13.JPG,13,0.3189,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral2.JPG,2,0.5309,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2985\Coral4.JPG,4,0.4709,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral16.JPG,16,0.3689,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral13.JPG,13,0.4413,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral3.JPG,3,0.6832,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral28.JPG,28,0.2089,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral18.JPG,18,0.3439,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3008\Coral21.JPG,21,0.2898,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral10.JPG,10,0.203,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral6.JPG,6,0.2907,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral47.JPG,47,0.162,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral43.JPG,43,0.1828,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral19.JPG,19,0.3977,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral38.JPG,38,0.2186,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2994\Coral26.JPG,26,0.3156,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral21.JPG,21,0.2536,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral17.JPG,17,0.3212,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2986\Coral30.JPG,30,0.1678,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4620\Coral5.JPG,5,0.1616,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral19.JPG,19,0.2195,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral22.JPG,22,0.1975,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral28.JPG,28,0.1637,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral26.JPG,26,0.1744,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4598\Coral15.JPG,15,0.2613,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral3.JPG,3,0.73,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral32.JPG,32,0.1722,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral8.JPG,8,0.6042,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral4.JPG,4,0.7092,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral27.JPG,27,0.2077,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral15.JPG,15,0.2921,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4629\Coral17.JPG,17,0.2737,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3000\Coral13.JPG,13,0.261,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2972\Coral1.JPG,1,0.7966,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4602\Coral7.JPG,7,0.2488,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015\Coral11.JPG,11,0.2345,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral12.JPG,12,0.3916,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral13.JPG,13,0.367,Coral Garden D,T2,5
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3022\Coral21.JPG,21,0.1728,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral10.JPG,10,0.2075,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral18.JPG,18,0.1692,Coral Garden D,T2,5
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4592\Coral17.JPG,17,0.1789,Coral Garden D,T2,5
