source_image_relpath,patch_relpath,patch_index,confidence,monitoring_station,transect,assigned_annotator
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4539.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4539\Coral1.JPG,1,0.1523,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4561.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4561\Coral21.JPG,21,0.2759,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2944.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2944\Coral16.JPG,16,0.3991,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4530.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4530\Coral4.JPG,4,0.5727,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2954.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2954\Coral12.JPG,12,0.3296,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2937.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2937\Coral6.JPG,6,0.4901,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4565.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4565\Coral2.JPG,2,0.1668,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4568.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4568\Coral2.JPG,2,0.35,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4584.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4584\Coral2.JPG,2,0.1786,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral47.JPG,47,0.1521,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2929.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2929\Coral1.JPG,1,0.3353,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2923.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2923\Coral6.JPG,6,0.2578,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2917.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2917\Coral8.JPG,8,0.3462,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2916.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2916\Coral4.JPG,4,0.3828,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2965.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2965\Coral20.JPG,20,0.2119,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4560.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4560\Coral13.JPG,13,0.3544,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2951.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2951\Coral4.JPG,4,0.3442,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2950.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2950\Coral2.JPG,2,0.7405,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2932.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2932\Coral15.JPG,15,0.4949,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2943.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2943\Coral3.JPG,3,0.4293,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4566.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4566\Coral1.JPG,1,0.8476,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2920\Coral7.JPG,7,0.4118,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941\Coral6.JPG,6,0.3685,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral9.JPG,9,0.4784,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2929.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2929\Coral3.JPG,3,0.2021,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral32.JPG,32,0.1633,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4569\Coral12.JPG,12,0.152,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2917.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2917\Coral7.JPG,7,0.3772,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4533.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4533\Coral5.JPG,5,0.2654,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2922.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2922\Coral3.JPG,3,0.2833,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2933.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2933\Coral19.JPG,19,0.1707,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4559.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4559\Coral2.JPG,2,0.5971,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2956.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2956\Coral30.JPG,30,0.1572,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4528.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4528\Coral6.JPG,6,0.4004,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4557.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4557\Coral6.JPG,6,0.2971,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2963.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2963\Coral5.JPG,5,0.3414,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2924.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2924\Coral2.JPG,2,0.8051,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral2.JPG,2,0.7577,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral24.JPG,24,0.1836,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2919\Coral10.JPG,10,0.3921,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral17.JPG,17,0.1968,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral11.JPG,11,0.2917,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral3.JPG,3,0.6595,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2953\Coral12.JPG,12,0.2679,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4585.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4585\Coral6.JPG,6,0.1589,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4585.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4585\Coral1.JPG,1,0.5763,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral30.JPG,30,0.2503,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral40.JPG,40,0.212,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral18.JPG,18,0.3821,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral13.JPG,13,0.4479,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral19.JPG,19,0.3802,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral7.JPG,7,0.5442,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral20.JPG,20,0.335,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4552\Coral14.JPG,14,0.4372,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral29.JPG,29,0.1771,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral34.JPG,34,0.1584,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral20.JPG,20,0.2492,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral21.JPG,21,0.2442,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral23.JPG,23,0.2188,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral5.JPG,5,0.6202,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2955\Coral30.JPG,30,0.175,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral1.JPG,1,0.7202,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral25.JPG,25,0.173,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral17.JPG,17,0.2315,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral16.JPG,16,0.2324,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral20.JPG,20,0.2063,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral27.JPG,27,0.1648,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral3.JPG,3,0.4954,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral22.JPG,22,0.1842,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral14.JPG,14,0.299,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4531\Coral18.JPG,18,0.2161,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral8.JPG,8,0.274,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral4.JPG,4,0.4774,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2921\Coral12.JPG,12,0.1644,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4575.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4575\Coral4.JPG,4,0.2073,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral12.JPG,12,0.3904,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral11.JPG,11,0.4176,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral2.JPG,2,0.6935,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4574\Coral15.JPG,15,0.3624,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral2.JPG,2,0.6806,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4555\Coral10.JPG,10,0.3229,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934\Coral1.JPG,1,0.5432,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934\Coral10.JPG,10,0.1567,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2934\Coral4.JPG,4,0.3069,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral23.JPG,23,0.2527,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral21.JPG,21,0.2684,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral20.JPG,20,0.2732,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral30.JPG,30,0.2086,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral27.JPG,27,0.2285,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral17.JPG,17,0.2828,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral41.JPG,41,0.164,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral24.JPG,24,0.2472,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral46.JPG,46,0.1525,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral43.JPG,43,0.1567,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral22.JPG,22,0.2661,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4562\Coral26.JPG,26,0.2319,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2941\Coral2.JPG,2,0.4757,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral21.JPG,21,0.1709,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T1\GOPR4529\Coral5.JPG,5,0.3788,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral21.JPG,21,0.2416,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral1.JPG,1,0.7578,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2940\Coral6.JPG,6,0.5241,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral18.JPG,18,0.3443,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral3.JPG,3,0.7666,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral4.JPG,4,0.7067,Coral Garden D,T1,2
Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T1\GOPR2942\Coral21.JPG,21,0.2874,Coral Garden D,T1,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral12.JPG,12,0.1767,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2999\Coral3.JPG,3,0.2709,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4609.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4609\Coral1.JPG,1,0.337,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3006\Coral3.JPG,3,0.5248,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2976\Coral4.JPG,4,0.2186,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4631.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4631\Coral17.JPG,17,0.4279,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4606\Coral3.JPG,3,0.1622,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4608.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4608\Coral7.JPG,7,0.1761,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4613.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4613\Coral1.JPG,1,0.3969,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4628.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4628\Coral13.JPG,13,0.1593,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4616.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4616\Coral3.JPG,3,0.2861,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4615.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4615\Coral4.JPG,4,0.2116,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4632\Coral3.JPG,3,0.5943,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2992.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2992\Coral2.JPG,2,0.6806,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4621.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4621\Coral9.JPG,9,0.1547,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4605\Coral4.JPG,4,0.2528,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2975.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2975\Coral1.JPG,1,0.2023,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4618\Coral3.JPG,3,0.5848,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR3015\Coral3.JPG,3,0.4607,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4617\Coral12.JPG,12,0.5527,Coral Garden D,T2,2
Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4607.JPG,Coral Garden\AUG 2024_CG_D\AUG_2024_CG_D_T2\GOPR4607\Coral2.JPG,2,0.1798,Coral Garden D,T2,2
Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2978.JPG,Coral Garden\JULY 2024_CG_D\CG-D_T2\GOPR2978\Coral2.JPG,2,0.5828,Coral Garden D,T2,2
